C:\SimulationData\IMG\center_2024_03_23_11_50_12_616.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_12_616.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_12_616.jpg,0.6411765,0.7351359,0,27.25478
C:\SimulationData\IMG\center_2024_03_23_11_50_12_698.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_12_698.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_12_698.jpg,0.7294118,1,0,27.66144
C:\SimulationData\IMG\center_2024_03_23_11_50_12_768.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_12_768.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_12_768.jpg,0.8882353,1,0,28.09892
C:\SimulationData\IMG\center_2024_03_23_11_50_12_835.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_12_835.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_12_835.jpg,0.8882353,1,0,28.45136
C:\SimulationData\IMG\center_2024_03_23_11_50_12_903.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_12_903.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_12_903.jpg,0,0.8455753,0,28.98991
C:\SimulationData\IMG\center_2024_03_23_11_50_12_975.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_12_975.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_12_975.jpg,0,0.6263089,0,29.26744
C:\SimulationData\IMG\center_2024_03_23_11_50_13_054.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_054.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_054.jpg,0,0.3921568,0,29.49114
C:\SimulationData\IMG\center_2024_03_23_11_50_13_126.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_126.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_126.jpg,0,0.1729633,0,29.52622
C:\SimulationData\IMG\center_2024_03_23_11_50_13_205.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_205.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_205.jpg,0,0,0,29.35899
C:\SimulationData\IMG\center_2024_03_23_11_50_13_283.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_283.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_283.jpg,0,0,0,29.12289
C:\SimulationData\IMG\center_2024_03_23_11_50_13_357.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_357.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_357.jpg,0,0,0,28.94652
C:\SimulationData\IMG\center_2024_03_23_11_50_13_433.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_433.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_433.jpg,0,0,0,28.71447
C:\SimulationData\IMG\center_2024_03_23_11_50_13_507.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_507.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_507.jpg,0.08235294,0,0,28.48211
C:\SimulationData\IMG\center_2024_03_23_11_50_13_583.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_583.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_583.jpg,0.282353,0.0617502,0,28.20907
C:\SimulationData\IMG\center_2024_03_23_11_50_13_657.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_657.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_657.jpg,0.3411765,0.2826855,0,28.09932
C:\SimulationData\IMG\center_2024_03_23_11_50_13_727.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_727.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_727.jpg,0.3823529,0.4969833,0,28.17752
C:\SimulationData\IMG\center_2024_03_23_11_50_13_814.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_814.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_814.jpg,0.3823529,0.7559804,0,28.49251
C:\SimulationData\IMG\center_2024_03_23_11_50_13_899.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_899.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_899.jpg,0.3823529,1,0,29.07149
C:\SimulationData\IMG\center_2024_03_23_11_50_13_973.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_13_973.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_13_973.jpg,0,0.8937331,0,29.76258
C:\SimulationData\IMG\center_2024_03_23_11_50_14_051.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_051.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_051.jpg,0,0.6609157,0,30.11598
C:\SimulationData\IMG\center_2024_03_23_11_50_14_126.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_126.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_126.jpg,0,0.4348702,0,30.05756
C:\SimulationData\IMG\center_2024_03_23_11_50_14_196.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_196.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_196.jpg,0,0.329968,0,30.01688
C:\SimulationData\IMG\center_2024_03_23_11_50_14_267.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_267.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_267.jpg,0.005882353,0.5422303,0,30.06247
C:\SimulationData\IMG\center_2024_03_23_11_50_14_352.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_352.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_352.jpg,0.1176471,0.797281,0,30.12366
C:\SimulationData\IMG\center_2024_03_23_11_50_14_430.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_430.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_430.jpg,0.1823529,1,0,30.18055
C:\SimulationData\IMG\center_2024_03_23_11_50_14_512.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_512.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_512.jpg,0,1,0,30.19005
C:\SimulationData\IMG\center_2024_03_23_11_50_14_587.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_587.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_587.jpg,0,1,0,30.19029
C:\SimulationData\IMG\center_2024_03_23_11_50_14_668.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_668.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_668.jpg,0,1,0,30.18913
C:\SimulationData\IMG\center_2024_03_23_11_50_14_742.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_742.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_742.jpg,0,1,0,30.19015
C:\SimulationData\IMG\center_2024_03_23_11_50_14_828.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_828.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_828.jpg,0.1764706,1,0,30.18232
C:\SimulationData\IMG\center_2024_03_23_11_50_14_912.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_912.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_912.jpg,0.7823529,1,0,30.09267
C:\SimulationData\IMG\center_2024_03_23_11_50_14_988.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_14_988.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_14_988.jpg,0.7941177,1,0,30.10203
C:\SimulationData\IMG\center_2024_03_23_11_50_15_073.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_073.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_073.jpg,0,1,0,30.18238
C:\SimulationData\IMG\center_2024_03_23_11_50_15_159.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_159.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_159.jpg,0,1,0,30.18891
C:\SimulationData\IMG\center_2024_03_23_11_50_15_246.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_246.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_246.jpg,0,1,0,30.19016
C:\SimulationData\IMG\center_2024_03_23_11_50_15_325.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_325.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_325.jpg,0,1,0,30.1904
C:\SimulationData\IMG\center_2024_03_23_11_50_15_413.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_413.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_413.jpg,0.2647059,1,0,30.17196
C:\SimulationData\IMG\center_2024_03_23_11_50_15_500.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_500.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_500.jpg,0,1,0,30.18915
C:\SimulationData\IMG\center_2024_03_23_11_50_15_568.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_568.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_568.jpg,0,1,0,30.18979
C:\SimulationData\IMG\center_2024_03_23_11_50_15_651.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_651.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_651.jpg,0,1,0,30.19022
C:\SimulationData\IMG\center_2024_03_23_11_50_15_735.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_735.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_735.jpg,0,1,0,30.1903
C:\SimulationData\IMG\center_2024_03_23_11_50_15_810.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_810.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_810.jpg,0,1,0,30.19029
C:\SimulationData\IMG\center_2024_03_23_11_50_15_886.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_886.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_886.jpg,0,1,0,30.19018
C:\SimulationData\IMG\center_2024_03_23_11_50_15_966.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_15_966.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_15_966.jpg,0,1,0,30.19029
C:\SimulationData\IMG\center_2024_03_23_11_50_16_045.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_045.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_045.jpg,0,1,0,30.19029
C:\SimulationData\IMG\center_2024_03_23_11_50_16_127.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_127.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_127.jpg,0,1,0,30.19032
C:\SimulationData\IMG\center_2024_03_23_11_50_16_210.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_210.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_210.jpg,0,1,0,30.19031
C:\SimulationData\IMG\center_2024_03_23_11_50_16_288.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_288.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_288.jpg,0,1,0,30.19028
C:\SimulationData\IMG\center_2024_03_23_11_50_16_374.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_374.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_374.jpg,0,1,0,30.19028
C:\SimulationData\IMG\center_2024_03_23_11_50_16_453.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_453.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_453.jpg,0,1,0,30.19032
C:\SimulationData\IMG\center_2024_03_23_11_50_16_534.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_534.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_534.jpg,0,1,0,30.1903
C:\SimulationData\IMG\center_2024_03_23_11_50_16_608.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_608.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_608.jpg,0.005882353,1,0,30.19029
C:\SimulationData\IMG\center_2024_03_23_11_50_16_693.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_693.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_693.jpg,0.09411765,1,0,30.18816
C:\SimulationData\IMG\center_2024_03_23_11_50_16_770.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_770.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_770.jpg,0,1,0,30.1903
C:\SimulationData\IMG\center_2024_03_23_11_50_16_855.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_855.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_855.jpg,0,1,0,30.19024
C:\SimulationData\IMG\center_2024_03_23_11_50_16_938.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_16_938.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_16_938.jpg,0,1,0,30.19027
C:\SimulationData\IMG\center_2024_03_23_11_50_17_016.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_016.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_016.jpg,0,1,0,30.19031
C:\SimulationData\IMG\center_2024_03_23_11_50_17_083.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_083.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_083.jpg,0,1,0,30.19031
C:\SimulationData\IMG\center_2024_03_23_11_50_17_163.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_163.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_163.jpg,0.05882353,1,0,30.1895
C:\SimulationData\IMG\center_2024_03_23_11_50_17_247.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_247.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_247.jpg,0.3529412,1,0,30.15764
C:\SimulationData\IMG\center_2024_03_23_11_50_17_328.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_328.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_328.jpg,0,1,0,30.1876
C:\SimulationData\IMG\center_2024_03_23_11_50_17_408.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_408.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_408.jpg,0,1,0,30.18958
C:\SimulationData\IMG\center_2024_03_23_11_50_17_490.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_490.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_490.jpg,0,1,0,30.19016
C:\SimulationData\IMG\center_2024_03_23_11_50_17_566.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_566.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_566.jpg,0,1,0,30.19027
C:\SimulationData\IMG\center_2024_03_23_11_50_17_648.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_648.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_648.jpg,0,1,0,30.19032
C:\SimulationData\IMG\center_2024_03_23_11_50_17_726.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_726.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_726.jpg,0,1,0,30.19032
C:\SimulationData\IMG\center_2024_03_23_11_50_17_793.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_793.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_793.jpg,0,1,0,30.19033
C:\SimulationData\IMG\center_2024_03_23_11_50_17_881.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_881.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_881.jpg,0,1,0,30.19026
C:\SimulationData\IMG\center_2024_03_23_11_50_17_947.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_17_947.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_17_947.jpg,0,1,0,30.19032
C:\SimulationData\IMG\center_2024_03_23_11_50_18_024.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_024.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_024.jpg,0,1,0,30.19026
C:\SimulationData\IMG\center_2024_03_23_11_50_18_107.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_107.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_107.jpg,0,1,0,30.19028
C:\SimulationData\IMG\center_2024_03_23_11_50_18_186.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_186.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_186.jpg,0,1,0,30.19031
C:\SimulationData\IMG\center_2024_03_23_11_50_18_268.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_268.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_268.jpg,0,1,0,30.19032
C:\SimulationData\IMG\center_2024_03_23_11_50_18_348.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_348.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_348.jpg,0,1,0,30.19028
C:\SimulationData\IMG\center_2024_03_23_11_50_18_428.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_428.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_428.jpg,-0.1411765,1,0,30.18476
C:\SimulationData\IMG\center_2024_03_23_11_50_18_501.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_501.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_501.jpg,-0.2176471,1,0,30.18121
C:\SimulationData\IMG\center_2024_03_23_11_50_18_576.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_576.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_576.jpg,-0.2588235,1,0,30.18053
C:\SimulationData\IMG\center_2024_03_23_11_50_18_653.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_653.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_653.jpg,0,1,0,30.18924
C:\SimulationData\IMG\center_2024_03_23_11_50_18_733.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_733.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_733.jpg,0,1,0,30.19005
C:\SimulationData\IMG\center_2024_03_23_11_50_18_807.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_807.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_807.jpg,0,1,0,30.19027
C:\SimulationData\IMG\center_2024_03_23_11_50_18_881.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_881.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_881.jpg,0,1,0,30.19029
C:\SimulationData\IMG\center_2024_03_23_11_50_18_955.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_18_955.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_18_955.jpg,0,1,0,30.19029
C:\SimulationData\IMG\center_2024_03_23_11_50_19_036.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_036.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_036.jpg,0,1,0,30.19028
C:\SimulationData\IMG\center_2024_03_23_11_50_19_106.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_106.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_106.jpg,-0.1705882,1,0,30.18307
C:\SimulationData\IMG\center_2024_03_23_11_50_19_181.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_181.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_181.jpg,-0.2411765,1,0,30.18009
C:\SimulationData\IMG\center_2024_03_23_11_50_19_248.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_248.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_248.jpg,0,1,0,30.18738
C:\SimulationData\IMG\center_2024_03_23_11_50_19_330.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_330.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_330.jpg,0,1,0,30.18957
C:\SimulationData\IMG\center_2024_03_23_11_50_19_411.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_411.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_411.jpg,0,1,0,30.19016
C:\SimulationData\IMG\center_2024_03_23_11_50_19_481.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_481.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_481.jpg,0,1,0,30.1903
C:\SimulationData\IMG\center_2024_03_23_11_50_19_552.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_552.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_552.jpg,0,1,0,30.1903
C:\SimulationData\IMG\center_2024_03_23_11_50_19_630.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_630.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_630.jpg,0,1,0,30.19035
C:\SimulationData\IMG\center_2024_03_23_11_50_19_710.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_710.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_710.jpg,-0.1117647,1,0,30.18726
C:\SimulationData\IMG\center_2024_03_23_11_50_19_781.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_781.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_781.jpg,-0.1705882,1,0,30.18525
C:\SimulationData\IMG\center_2024_03_23_11_50_19_859.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_859.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_859.jpg,0,1,0,30.18978
C:\SimulationData\IMG\center_2024_03_23_11_50_19_941.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_19_941.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_19_941.jpg,0,1,0,30.19028
C:\SimulationData\IMG\center_2024_03_23_11_50_20_020.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_020.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_020.jpg,0,1,0,30.19028
C:\SimulationData\IMG\center_2024_03_23_11_50_20_090.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_090.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_090.jpg,0,1,0,30.19029
C:\SimulationData\IMG\center_2024_03_23_11_50_20_166.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_166.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_166.jpg,-0.01176471,1,0,30.19028
C:\SimulationData\IMG\center_2024_03_23_11_50_20_249.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_249.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_249.jpg,-0.2470588,1,0,30.1734
C:\SimulationData\IMG\center_2024_03_23_11_50_20_327.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_327.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_327.jpg,-0.3411765,1,0,30.17036
C:\SimulationData\IMG\center_2024_03_23_11_50_20_409.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_409.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_409.jpg,0,1,0,30.18872
C:\SimulationData\IMG\center_2024_03_23_11_50_20_490.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_490.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_490.jpg,0,1,0,30.18998
C:\SimulationData\IMG\center_2024_03_23_11_50_20_557.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_557.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_557.jpg,0,1,0,30.19047
C:\SimulationData\IMG\center_2024_03_23_11_50_20_629.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_629.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_629.jpg,0,1,0,30.19029
C:\SimulationData\IMG\center_2024_03_23_11_50_20_711.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_711.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_711.jpg,-0.04705882,1,0,30.18995
C:\SimulationData\IMG\center_2024_03_23_11_50_20_788.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_788.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_788.jpg,-0.1,1,0,30.18837
C:\SimulationData\IMG\center_2024_03_23_11_50_20_861.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_861.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_861.jpg,0,1,0,30.19006
C:\SimulationData\IMG\center_2024_03_23_11_50_20_935.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_20_935.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_20_935.jpg,0,1,0,30.19012
C:\SimulationData\IMG\center_2024_03_23_11_50_21_012.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_012.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_012.jpg,0,1,0,30.19028
C:\SimulationData\IMG\center_2024_03_23_11_50_21_093.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_093.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_093.jpg,0,1,0,30.19026
C:\SimulationData\IMG\center_2024_03_23_11_50_21_173.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_173.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_173.jpg,-0.1235294,1,0,30.18659
C:\SimulationData\IMG\center_2024_03_23_11_50_21_251.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_251.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_251.jpg,-0.2117647,1,0,30.18189
C:\SimulationData\IMG\center_2024_03_23_11_50_21_327.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_327.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_327.jpg,-0.2705882,0.8264416,0,30.14735
C:\SimulationData\IMG\center_2024_03_23_11_50_21_397.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_397.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_397.jpg,0,0.6660535,0,30.11455
C:\SimulationData\IMG\center_2024_03_23_11_50_21_472.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_472.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_472.jpg,0,0.3929724,0,30.0475
C:\SimulationData\IMG\center_2024_03_23_11_50_21_545.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_545.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_545.jpg,0,0.1719843,0,29.99056
C:\SimulationData\IMG\center_2024_03_23_11_50_21_623.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_623.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_623.jpg,-0.4235294,0,0,29.73431
C:\SimulationData\IMG\center_2024_03_23_11_50_21_701.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_701.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_701.jpg,-0.5470588,0,0,29.29939
C:\SimulationData\IMG\center_2024_03_23_11_50_21_774.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_774.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_774.jpg,0,0,0,29.0354
C:\SimulationData\IMG\center_2024_03_23_11_50_21_850.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_850.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_850.jpg,0,0,0,28.77349
C:\SimulationData\IMG\center_2024_03_23_11_50_21_928.jpg,C:\SimulationData\IMG\left_2024_03_23_11_50_21_928.jpg,C:\SimulationData\IMG\right_2024_03_23_11_50_21_928.jpg,0,0,0,28.53603
